sample_id,class_id,class_name,pixel_count,mean_difference,median_difference,std_difference,min_difference,max_difference,p90_difference
midwest-flooding_00000003,2,Minor Damage,194,0.101078100502491,0.08888888359069824,0.07639707624912262,0.013071894645690918,0.45228758454322815,0.19568626731634142
hurricane-matthew_00000134,0,Background,64221,0.05348848178982735,0.023529410362243652,0.07786048203706741,0.0,0.6509804129600525,0.15555556118488312
hurricane-matthew_00000134,1,No Damage,446,0.17734108865261078,0.142483651638031,0.1359192430973053,0.006535947322845459,0.6196078658103943,0.39084967970848083
hurricane-matthew_00000134,2,Minor Damage,671,0.14313043653964996,0.12026145309209824,0.10485795885324478,0.005228757858276367,0.46405228972435,0.3045751452445984
hurricane-matthew_00000134,3,Major Damage,185,0.15089207887649536,0.13725490868091583,0.09322276711463928,0.010457515716552734,0.4261437654495239,0.27712416648864746
hurricane-matthew_00000134,4,Destroyed,13,0.37747615575790405,0.41830065846443176,0.16776521503925323,0.0156862735748291,0.5699346661567688,0.5644444584846496
hurricane-florence_00000147,0,Background,65312,0.0441218726336956,0.03267974779009819,0.044352736324071884,0.0,0.8849673271179199,0.08104575425386429
hurricane-florence_00000147,4,Destroyed,224,0.0787465050816536,0.041830066591501236,0.08622459322214127,0.0013071894645690918,0.4771242141723633,0.19790850877761845
palu-tsunami_00000087,0,Background,35997,0.07075770944356918,0.07189542055130005,0.050003476440906525,0.0,0.6143791079521179,0.12287580966949463
palu-tsunami_00000087,1,No Damage,29521,0.06291832029819489,0.04444444179534912,0.06106698885560036,0.0,0.6535947322845459,0.13333335518836975
palu-tsunami_00000087,4,Destroyed,18,0.07770515978336334,0.06013071537017822,0.05032674968242645,0.010457515716552734,0.1882353276014328,0.1457516297698021
hurricane-matthew_00000119,0,Background,65520,0.05372864007949829,0.04183006286621094,0.04540322348475456,0.0,0.5882353186607361,0.10457515716552734
hurricane-matthew_00000119,4,Destroyed,16,0.11282679438591003,0.07058823108673096,0.06179964914917946,0.05751634016633034,0.23267972469329834,0.2006535828113556
hurricane-matthew_00000009,0,Background,65219,0.14965862035751343,0.10326796770095825,0.14959518611431122,0.0,0.8339869379997253,0.364705890417099
hurricane-matthew_00000009,1,No Damage,33,0.16494356095790863,0.16601307690143585,0.11630513519048691,0.009150326251983643,0.48627451062202454,0.33986929059028625
hurricane-matthew_00000009,2,Minor Damage,273,0.1452273279428482,0.09934639930725098,0.12898920476436615,0.0026143789291381836,0.5542483925819397,0.37254902720451405
hurricane-matthew_00000009,4,Destroyed,11,0.10398098826408386,0.08627450466156006,0.05521616339683533,0.048366010189056396,0.22483663260936737,0.16993464529514313
hurricane-michael_00000122,0,Background,65392,0.04418769106268883,0.03529411554336548,0.03188549727201462,0.0,0.4797385632991791,0.08758169412612915
hurricane-michael_00000122,1,No Damage,78,0.11107759922742844,0.07320262491703033,0.1315333992242813,0.009150326251983643,0.5477123856544495,0.24326799511909483
hurricane-michael_00000122,4,Destroyed,66,0.12778769433498383,0.12026144564151764,0.0629395842552185,0.0313725471496582,0.2823529541492462,0.20718955993652344
hurricane-harvey_00000491,0,Background,48528,0.07234632223844528,0.05359477922320366,0.06270410865545273,0.0,0.7307189106941223,0.15032678842544556
hurricane-harvey_00000491,2,Minor Damage,5376,0.0664701983332634,0.05098038911819458,0.06150765344500542,0.0,0.6405228972434998,0.13594770431518555
hurricane-harvey_00000491,3,Major Damage,11622,0.07040658593177795,0.05751633644104004,0.05556853488087654,0.0013071894645690918,0.5398693084716797,0.1424836665391922
hurricane-harvey_00000491,4,Destroyed,10,0.048366010189056396,0.04313725233078003,0.03281540423631668,0.007843141444027424,0.1124182939529419,0.08183006718754768
socal-fire_00000965,0,Background,58456,0.038517192006111145,0.0235294159501791,0.047000445425510406,0.0,0.6339869499206543,0.08888888359069824
socal-fire_00000965,1,No Damage,7080,0.055878106504678726,0.03398693725466728,0.059158530086278915,0.0,0.43398693203926086,0.1334640711545949
socal-fire_00000540,0,Background,65536,0.03583238646388054,0.027450988069176674,0.028377842158079147,0.0,0.4065359830856323,0.07189542055130005
midwest-flooding_00000144,0,Background,65159,0.07476966083049774,0.0784313753247261,0.04531059414148331,0.0,0.8078431487083435,0.10718954354524612
midwest-flooding_00000144,1,No Damage,20,0.09300653636455536,0.0941176488995552,0.05732480436563492,0.005228757858276367,0.1908496618270874,0.1619607746601105
midwest-flooding_00000144,3,Major Damage,357,0.09316928684711456,0.0640522912144661,0.08343598991632462,0.006535947322845459,0.5124183297157288,0.1898039370775224
hurricane-harvey_00000134,0,Background,46999,0.08403563499450684,0.07058823108673096,0.06432697921991348,0.0,0.7241830825805664,0.16862745583057404
hurricane-harvey_00000134,1,No Damage,17374,0.08394152671098709,0.05620914697647095,0.09517226368188858,0.0,0.6954247951507568,0.18039214611053467
hurricane-harvey_00000134,2,Minor Damage,1163,0.05942710489034653,0.040522877126932144,0.05735470727086067,0.0013071894645690918,0.4718954563140869,0.13071894645690918
hurricane-michael_00000211,0,Background,57081,0.08244729042053223,0.062745101749897,0.0700163021683693,0.0,0.7176470756530762,0.1764705926179886
hurricane-michael_00000211,1,No Damage,1686,0.13249288499355316,0.10457515716552734,0.10488864034414291,0.0026143789291381836,0.5450980067253113,0.27581700682640076
hurricane-michael_00000211,2,Minor Damage,5052,0.17015793919563293,0.10980391502380371,0.16835731267929077,0.0013071894645690918,0.8535947799682617,0.4313725531101227
hurricane-michael_00000211,3,Major Damage,986,0.12626045942306519,0.0797385573387146,0.1176348403096199,0.0013071894645690918,0.6248366236686707,0.29542484879493713
hurricane-michael_00000211,4,Destroyed,731,0.1055479571223259,0.08104576915502548,0.08807086944580078,0.0026143789291381836,0.6091503500938416,0.21307189762592316
hurricane-matthew_00000347,0,Background,64458,0.06509137898683548,0.04967319965362549,0.05900575593113899,0.0,0.671895444393158,0.13202613592147827
hurricane-matthew_00000347,1,No Damage,188,0.13872896134853363,0.128104567527771,0.08319608122110367,0.005228757858276367,0.38823533058166504,0.26339870691299444
hurricane-matthew_00000347,2,Minor Damage,627,0.17314736545085907,0.16339869797229767,0.1089392602443695,0.009150326251983643,0.4444444477558136,0.3267974078655243
hurricane-matthew_00000347,3,Major Damage,164,0.16831660270690918,0.16013070940971375,0.09953562170267105,0.011764705181121826,0.4300653636455536,0.29699347615242017
hurricane-matthew_00000347,4,Destroyed,99,0.10431108623743057,0.08235294371843338,0.08087605237960815,0.011764705181121826,0.37516340613365173,0.19764705896377563
midwest-flooding_00000168,0,Background,65504,0.09881266951560974,0.08758169412612915,0.052317194640636444,0.0026143789291381836,0.4248366355895996,0.1594771295785904
midwest-flooding_00000168,4,Destroyed,32,0.06466503441333771,0.05686274915933609,0.030978573486208916,0.023529410362243652,0.1267973929643631,0.11673202663660051
hurricane-florence_00000277,0,Background,65067,0.05868908390402794,0.05098039284348488,0.040500737726688385,0.0,0.5450980067253113,0.11503268033266068
hurricane-florence_00000277,1,No Damage,469,0.10589629411697388,0.06928104162216187,0.1013932153582573,0.0026143789291381836,0.5124183297157288,0.24392155408859248
midwest-flooding_00000209,0,Background,65536,0.07042305171489716,0.07320261746644974,0.0383685901761055,0.0,0.70457524061203,0.10196077823638916
mexico-earthquake_00000035,0,Background,51643,0.05502687394618988,0.03790849447250366,0.05418618023395538,0.0,0.7098038792610168,0.1267973929643631
mexico-earthquake_00000035,1,No Damage,13893,0.08796737343072891,0.06666666269302368,0.07325579226016998,0.0,0.5830065011978149,0.18169935047626495
hurricane-florence_00000293,0,Background,63359,0.041255854070186615,0.03006536327302456,0.035996660590171814,0.0,0.6666666865348816,0.08627450466156006
hurricane-florence_00000293,1,No Damage,2177,0.07501238584518433,0.048366013914346695,0.08098774403333664,0.0013071894645690918,0.7372549176216125,0.16470587253570557
hurricane-harvey_00000299,0,Background,65526,0.13974355161190033,0.1267973929643631,0.06366433948278427,0.0026143789291381836,0.37385621666908264,0.2522875964641571
hurricane-harvey_00000299,3,Major Damage,10,0.2020915001630783,0.1555555760860443,0.11260996758937836,0.08104574680328369,0.39084967970848083,0.38143791556358336
santa-rosa-wildfire_00000017,0,Background,65427,0.13132888078689575,0.11895426362752914,0.07541166245937347,0.0026143789291381836,0.5215686559677124,0.2366013377904892
santa-rosa-wildfire_00000017,1,No Damage,6,0.10283225774765015,0.09803922474384308,0.03640366345643997,0.047058820724487305,0.1568627506494522,0.14771243184804916
santa-rosa-wildfire_00000017,4,Destroyed,103,0.1432197391986847,0.125490203499794,0.07043334096670151,0.040522873401641846,0.3803921639919281,0.24392156600952145
hurricane-harvey_00000443,0,Background,42555,0.07345914095640182,0.056209150701761246,0.06392861902713776,0.0,0.6065359711647034,0.15163399279117584
hurricane-harvey_00000443,1,No Damage,15736,0.07582937180995941,0.0470588244497776,0.08339511603116989,0.0,0.6143791079521179,0.1666666716337204
hurricane-harvey_00000443,2,Minor Damage,7245,0.12663951516151428,0.09673202782869339,0.10631338506937027,0.0013071894645690918,0.5542483925819397,0.27973857522010803
socal-fire_00000496,0,Background,60729,0.062225744128227234,0.03790850564837456,0.06845632195472717,0.0,0.6183006167411804,0.15424837172031403
socal-fire_00000496,1,No Damage,4807,0.06340916454792023,0.04052288457751274,0.063566192984581,0.0,0.49281045794487,0.15163400769233704
socal-fire_00000692,0,Background,61774,0.06968379765748978,0.053594768047332764,0.05686072260141373,0.0,0.5686275362968445,0.14640522003173828
socal-fire_00000692,1,No Damage,2904,0.07828012853860855,0.05882354453206062,0.06258486956357956,0.003921568393707275,0.4313725531101227,0.16601307690143585
socal-fire_00000692,4,Destroyed,858,0.10944437235593796,0.09281045198440552,0.07778823375701904,0.003921568393707275,0.4326797425746918,0.21869281232357035
midwest-flooding_00000236,0,Background,64950,0.0742151215672493,0.07058823108673096,0.05596589669585228,0.0,0.671895444393158,0.11503267288208008
midwest-flooding_00000236,1,No Damage,523,0.11737462878227234,0.10196077823638916,0.08204137533903122,0.006535947322845459,0.5633986592292786,0.21281045377254487
midwest-flooding_00000236,2,Minor Damage,63,0.09040357917547226,0.08496731519699097,0.05094777047634125,0.024836599826812744,0.24967320263385773,0.15555556118488312
hurricane-florence_00000245,0,Background,65249,0.0590004101395607,0.03921568766236305,0.055030323565006256,0.0,0.4614379405975342,0.14640522003173828
hurricane-florence_00000245,1,No Damage,34,0.11134180426597595,0.08300653100013733,0.07624563574790955,0.026143789291381836,0.32418301701545715,0.20732026398181916
hurricane-florence_00000245,2,Minor Damage,253,0.043798599392175674,0.03006535768508911,0.04259257763624191,0.003921568393707275,0.265359491109848,0.10143790394067767
socal-fire_00000445,0,Background,65536,0.04601249098777771,0.03660130500793457,0.03701519966125488,0.0,0.3437908887863159,0.0954248309135437
hurricane-harvey_00000451,0,Background,47014,0.07403243333101273,0.062745101749897,0.054706525057554245,0.0,0.4614379405975342,0.1437908560037613
hurricane-harvey_00000451,1,No Damage,2734,0.07159994542598724,0.04967320337891579,0.06400460749864578,0.0013071894645690918,0.45098042488098145,0.15385619997978245
hurricane-harvey_00000451,2,Minor Damage,3995,0.0631488636136055,0.047058820724487305,0.05535862222313881,0.0013071894645690918,0.4771242141723633,0.13281046152114856
hurricane-harvey_00000451,3,Major Damage,11793,0.07281066477298737,0.05751634016633034,0.06168270483613014,0.0,0.671895444393158,0.14771242439746857
socal-fire_00000979,0,Background,65536,0.09258400648832321,0.0784313753247261,0.06667221337556839,0.0,0.5346405506134033,0.1882352977991104
socal-fire_00001291,0,Background,65368,0.0437474362552166,0.03006535768508911,0.045932795852422714,0.0,0.6509804129600525,0.10196077823638916
socal-fire_00001291,1,No Damage,62,0.14488719403743744,0.10130718350410461,0.12428398430347443,0.005228757858276367,0.46797385811805725,0.3563398778438568
socal-fire_00001291,4,Destroyed,106,0.14302627742290497,0.12745098769664764,0.10057955235242844,0.009150326251983643,0.40130719542503357,0.275163397192955
hurricane-florence_00000042,0,Background,64845,0.09362604469060898,0.06797385215759277,0.07695261389017105,0.0013071894645690918,0.6169934868812561,0.20915035903453827
hurricane-florence_00000042,1,No Damage,691,0.13554856181144714,0.09019608050584793,0.12696319818496704,0.006535947322845459,0.7725489735603333,0.3137255012989044
socal-fire_00000547,0,Background,65536,0.08126862347126007,0.06143790856003761,0.0673152357339859,0.0,0.41960787773132324,0.1751633882522583
santa-rosa-wildfire_00000003,0,Background,63027,0.04503441974520683,0.03006535768508911,0.04365457594394684,0.0,0.545098066329956,0.09803921729326248
santa-rosa-wildfire_00000003,1,No Damage,2509,0.07442383468151093,0.05490196868777275,0.06007889285683632,0.0026143789291381836,0.45098039507865906,0.15555554628372192
socal-fire_00000489,0,Background,65170,0.05939119681715965,0.04313725233078003,0.05282730609178543,0.0,0.43529415130615234,0.13202613592147827
socal-fire_00000489,1,No Damage,326,0.0823729932308197,0.08104575425386429,0.06445807218551636,0.0,0.3986928164958954,0.16209151595830917
socal-fire_00000489,4,Destroyed,40,0.12941177189350128,0.12352941930294037,0.06656020879745483,0.01830066181719303,0.2705882489681244,0.2129411652684212
santa-rosa-wildfire_00000097,0,Background,54325,0.05475941300392151,0.03790849447250366,0.048147592693567276,0.0,0.5176470875740051,0.12287581712007523
santa-rosa-wildfire_00000097,1,No Damage,10853,0.04492586478590965,0.03398693725466728,0.038630712777376175,0.0013071894645690918,0.5254901647567749,0.09019607305526733
santa-rosa-wildfire_00000097,4,Destroyed,358,0.12292329221963882,0.11764706671237946,0.07976049184799194,0.00784313678741455,0.40653595328330994,0.2278431385755539
socal-fire_00001245,0,Background,60403,0.08900519460439682,0.07320261001586914,0.06722263991832733,0.0,0.6810457110404968,0.18169935047626495
socal-fire_00001245,1,No Damage,2292,0.11716285347938538,0.08496732264757156,0.10343161970376968,0.0026143789291381836,0.657516360282898,0.26274511218070984
socal-fire_00001245,4,Destroyed,2841,0.11199545115232468,0.08104577660560608,0.09541438519954681,0.0026143789291381836,0.5281046032905579,0.25751635432243347
hurricane-michael_00000287,0,Background,58018,0.07545702904462814,0.05751633644104004,0.06300852447748184,0.0,0.6679738163948059,0.16078431904315948
hurricane-michael_00000287,1,No Damage,2525,0.09966892749071121,0.07320261746644974,0.08735557645559311,0.0013071894645690918,0.543790876865387,0.2091503232717514
hurricane-michael_00000287,2,Minor Damage,2238,0.11396145820617676,0.08104575425386429,0.09682224690914154,0.0013071894645690918,0.6379084587097168,0.24222220778465264
hurricane-michael_00000287,3,Major Damage,2755,0.11500611156225204,0.08104575425386429,0.09984098374843597,0.0026143789291381836,0.5790849924087524,0.2517647027969359
hurricane-harvey_00000323,0,Background,65512,0.06975194811820984,0.0,0.07792934775352478,0.0,0.48496732115745544,0.17777781188488007
hurricane-harvey_00000323,3,Major Damage,24,0.21002177894115448,0.1738561987876892,0.13583175837993622,0.010457515716552734,0.5176470875740051,0.416078445315361
midwest-flooding_00000018,0,Background,54444,0.06007666885852814,0.0470588244497776,0.04636870697140694,0.0,0.5189542770385742,0.12287580966949463
midwest-flooding_00000018,1,No Damage,10749,0.06514532119035721,0.04967319965362549,0.05438358336687088,0.0013071894645690918,0.5738562345504761,0.13464052975177765
midwest-flooding_00000018,2,Minor Damage,343,0.07529488205909729,0.054901957511901855,0.06429927051067352,0.0013071894645690918,0.32810458540916443,0.16183005571365358
guatemala-volcano_00000024,0,Background,63871,0.054504238069057465,0.040522873401641846,0.047545067965984344,0.0013071894645690918,0.8535947799682617,0.10588235408067703
guatemala-volcano_00000024,1,No Damage,1665,0.1031557023525238,0.08235294371843338,0.08196970075368881,0.0026143789291381836,0.6771242022514343,0.20078430771827716
hurricane-florence_00000308,0,Background,64610,0.092881940305233,0.09019607305526733,0.05300016328692436,0.0,0.6287581920623779,0.16339868307113647
hurricane-florence_00000308,1,No Damage,849,0.10207933932542801,0.09019607305526733,0.06962434202432632,0.0013071894645690918,0.5241830348968506,0.18039215505123138
hurricane-florence_00000308,2,Minor Damage,77,0.06580086797475815,0.04575163125991821,0.057450566440820694,0.010457515716552734,0.2679738700389862,0.14248366355895997
hurricane-michael_00000377,0,Background,58735,0.08125194162130356,0.0640522912144661,0.06303277611732483,0.0,0.6169934868812561,0.16339869797229767
hurricane-michael_00000377,1,No Damage,5486,0.0901038646697998,0.07712418586015701,0.06459427624940872,0.0,0.48758170008659363,0.17124183475971222
hurricane-michael_00000377,2,Minor Damage,1094,0.09508667886257172,0.07450980693101883,0.07438664883375168,0.0013071894645690918,0.49803921580314636,0.20130718797445296
hurricane-michael_00000377,3,Major Damage,221,0.1444355696439743,0.125490203499794,0.10042597353458405,0.011764705181121826,0.4575163424015045,0.2836601436138153
socal-fire_00001012,0,Background,65536,0.06469596922397614,0.0470588244497776,0.0582849495112896,0.0,0.6888889670372009,0.13725489377975464
hurricane-harvey_00000061,0,Background,64528,0.06920844316482544,0.06143790856003761,0.04862294718623161,0.0,0.5568627715110779,0.11633988469839096
hurricane-harvey_00000061,1,No Damage,1008,0.06749533116817474,0.04575164243578911,0.06358920782804489,0.006535947322845459,0.42222222685813904,0.13725490868091583
hurricane-florence_00000347,0,Background,61639,0.07798731327056885,0.057516347616910934,0.07208064198493958,0.0,0.5111111998558044,0.16209150850772858
hurricane-florence_00000347,1,No Damage,3897,0.09284031391143799,0.08366013318300247,0.06104784458875656,0.003921568393707275,0.43267977237701416,0.16993463039398193
hurricane-michael_00000220,0,Background,56171,0.09076973050832748,0.07450979948043823,0.0710686668753624,0.0,0.6379085183143616,0.17908495664596558
hurricane-michael_00000220,1,No Damage,6466,0.1304136961698532,0.10196077823638916,0.10488337278366089,0.0,0.7006535530090332,0.27973857522010803
hurricane-michael_00000220,2,Minor Damage,2288,0.18858037889003754,0.149673193693161,0.1483014076948166,0.0013071894645690918,0.6535947322845459,0.41960784792900085
hurricane-michael_00000220,3,Major Damage,611,0.16388648748397827,0.13071894645690918,0.12571759521961212,0.006535947322845459,0.6653594970703125,0.33986926078796387
socal-fire_00001129,0,Background,65536,0.06704500317573547,0.048366010189056396,0.06768849492073059,0.0,0.6614379286766052,0.13594771921634674
socal-fire_00000156,0,Background,60262,0.03205527737736702,0.019607841968536377,0.03937632218003273,0.0,0.5215685963630676,0.07189542800188065
socal-fire_00000156,1,No Damage,5274,0.09535469114780426,0.07320261746644974,0.07793299108743668,0.0013071894645690918,0.4457516670227051,0.20653594583272933
hurricane-michael_00000300,0,Background,62626,0.10047069191932678,0.09281045943498611,0.07112221419811249,0.0,0.7960784435272217,0.16732026636600494
hurricane-michael_00000300,1,No Damage,405,0.10992657393217087,0.09411764144897461,0.08048707246780396,0.0013071894645690918,0.4614379107952118,0.2235294133424759
hurricane-michael_00000300,2,Minor Damage,481,0.11900588870048523,0.0954248309135437,0.11213061958551407,0.0026143789291381836,0.7633986473083496,0.21568627655506134
hurricane-michael_00000300,3,Major Damage,1398,0.18547692894935608,0.1294117569923401,0.16164834797382355,0.003921568393707275,0.6000000834465027,0.43921570777893065
hurricane-michael_00000300,4,Destroyed,626,0.38734573125839233,0.46928107738494873,0.21541468799114227,0.006535947322845459,0.6823530197143555,0.615686297416687
hurricane-matthew_00000295,0,Background,65461,0.07077189534902573,0.054901961237192154,0.0568154901266098,0.0,0.7320261001586914,0.14771242439746857
hurricane-matthew_00000295,1,No Damage,75,0.11327233910560608,0.09019608050584793,0.0695115178823471,0.02091503143310547,0.2823529541492462,0.22379086911678317
midwest-flooding_00000073,0,Background,65536,0.11942960321903229,0.10326797515153885,0.07884755730628967,0.0,0.9921568036079407,0.24183006584644318
hurricane-matthew_00000353,0,Background,64801,0.07428258657455444,0.05751634016633034,0.057211123406887054,0.0,0.5856209397315979,0.15032678842544556
hurricane-matthew_00000353,1,No Damage,638,0.11246338486671448,0.0797385722398758,0.09867701679468155,0.010457515716552734,0.6300653219223022,0.23267973959445953
hurricane-matthew_00000353,2,Minor Damage,72,0.09026870131492615,0.08366012573242188,0.06073935702443123,0.006535947322845459,0.2836601436138153,0.15464051514863966
hurricane-matthew_00000353,3,Major Damage,10,0.14849673211574554,0.16339868307113647,0.05440233647823334,0.04444444552063942,0.22745101153850555,0.19686273783445357
hurricane-matthew_00000353,4,Destroyed,15,0.09028323739767075,0.08758170157670975,0.049779653549194336,0.023529410362243652,0.18692810833454132,0.16000002324581145
hurricane-michael_00000415,0,Background,62868,0.06443915516138077,0.05490196868777275,0.05022597312927246,0.0,0.6392156481742859,0.11895426362752914
hurricane-michael_00000415,1,No Damage,1524,0.08440636098384857,0.05098038911819458,0.0966189056634903,0.0,0.6784313321113586,0.19045753628015524
hurricane-michael_00000415,2,Minor Damage,618,0.07080186903476715,0.04967319965362549,0.07308017462491989,0.0013071894645690918,0.5398692488670349,0.1363398715853692
hurricane-michael_00000415,3,Major Damage,526,0.0936504378914833,0.0640522837638855,0.0910516157746315,0.0013071894645690918,0.5830065608024597,0.20915032923221588
hurricane-michael_00000345,0,Background,64379,0.0682617574930191,0.04967320337891579,0.06035329028964043,0.0,0.6980392336845398,0.1411764770746231
hurricane-michael_00000345,1,No Damage,844,0.12655732035636902,0.10326796770095825,0.09972632676362991,0.0013071894645690918,0.6457516551017761,0.24967320263385773
hurricane-michael_00000345,2,Minor Damage,230,0.11898266524076462,0.08366012573242188,0.11037898063659668,0.003921568393707275,0.5176470875740051,0.30196076929569243
hurricane-michael_00000345,3,Major Damage,83,0.15826444327831268,0.15032678842544556,0.0968070849776268,0.005228757858276367,0.38954249024391174,0.3082353055477142
socal-fire_00001353,0,Background,64663,0.0449080653488636,0.03660130500793457,0.035939037799835205,0.0,0.393464058637619,0.08888890594244003
socal-fire_00001353,1,No Damage,873,0.0648578628897667,0.05228757858276367,0.05121125653386116,0.0026143789291381836,0.32156863808631897,0.1372549206018448
socal-fire_00001185,0,Background,65009,0.03997296094894409,0.03006535768508911,0.03558770939707756,0.0,0.42222222685813904,0.08496731519699097
socal-fire_00001185,1,No Damage,510,0.06527233868837357,0.04379085451364517,0.06022997945547104,0.0,0.3163398802280426,0.14771242439746857
socal-fire_00001185,4,Destroyed,17,0.06966549903154373,0.05098038911819458,0.04488275945186615,0.013071894645690918,0.16993464529514313,0.13542482852935792
hurricane-harvey_00000159,0,Background,42235,0.09800306707620621,0.07189542800188065,0.09314591437578201,0.0,0.7228758335113525,0.2052287608385086
hurricane-harvey_00000159,1,No Damage,4565,0.08152395486831665,0.06013071537017822,0.07747744768857956,0.0013071894645690918,0.5921568870544434,0.16862744092941284
hurricane-harvey_00000159,2,Minor Damage,13575,0.20040041208267212,0.14640523493289948,0.1787937432527542,0.0,0.828758180141449,0.4588235318660736
hurricane-harvey_00000159,3,Major Damage,5161,0.10335484892129898,0.07189544290304184,0.09952598810195923,0.0,0.6666666865348816,0.23529410362243652
hurricane-harvey_00000220,0,Background,44105,0.07665003091096878,0.06666666269302368,0.05719535052776337,0.0,0.43529415130615234,0.15555556118488312
hurricane-harvey_00000220,1,No Damage,21431,0.07308647781610489,0.05751633644104004,0.06085677444934845,0.0013071894645690918,0.5751634240150452,0.15163397789001465
socal-fire_00001341,0,Background,60246,0.03229042515158653,0.020915040746331215,0.033917106688022614,0.0,0.48104581236839294,0.07189542800188065
socal-fire_00001341,1,No Damage,5290,0.058290764689445496,0.03790849447250366,0.059233542531728745,0.0,0.48758170008659363,0.13594770431518555
hurricane-harvey_00000348,0,Background,59806,0.07851091027259827,0.06143791601061821,0.06822289526462555,0.0,0.7816993594169617,0.15294119715690613
hurricane-harvey_00000348,1,No Damage,5730,0.1873868703842163,0.13071894645690918,0.17232109606266022,0.0013071894645690918,0.8300654292106628,0.4444444477558136
hurricane-harvey_00000138,0,Background,53716,0.16698558628559113,0.09542485326528549,0.16008548438549042,0.0,0.9699346423149109,0.40130719542503357
hurricane-harvey_00000138,2,Minor Damage,10446,0.1692388653755188,0.09150326251983643,0.1762646734714508,0.0,0.9163398742675781,0.46666666865348816
hurricane-harvey_00000138,3,Major Damage,1374,0.1992170214653015,0.10718953609466553,0.19137072563171387,0.0026143789291381836,0.7071895599365234,0.5329411864280701
hurricane-michael_00000537,0,Background,61852,0.05830922722816467,0.041830066591501236,0.05558471381664276,0.0,0.6169934868812561,0.1254901885986328
hurricane-michael_00000537,1,No Damage,3684,0.11991406977176666,0.10784314572811127,0.08778698742389679,0.0,0.5803921222686768,0.23137255012989044
socal-fire_00000508,0,Background,65536,0.05322667956352234,0.039215683937072754,0.047658562660217285,0.0,0.4313725531101227,0.11241830140352249
hurricane-florence_00000027,0,Background,65498,0.03355226665735245,0.0,0.05515895038843155,0.0,0.569934606552124,0.08366012573242188
hurricane-florence_00000027,1,No Damage,38,0.06088751181960106,0.037254899740219116,0.04211465269327164,0.016993463039398193,0.16993464529514313,0.10287582650780683
socal-fire_00000335,0,Background,65536,0.05704086646437645,0.04313725233078003,0.051668450236320496,0.0,0.7045751214027405,0.11633986234664917
mexico-earthquake_00000002,0,Background,43225,0.07484143227338791,0.056209150701761246,0.06594071537256241,0.0013071894645690918,0.7254902720451355,0.15555556118488312
mexico-earthquake_00000002,1,No Damage,22311,0.09336736053228378,0.07450982183218002,0.07148904353380203,0.0,0.6666666865348816,0.18562091886997223
socal-fire_00000429,0,Background,65532,0.11340124160051346,0.0640522912144661,0.11860406398773193,0.0,0.7895424962043762,0.29150328040122986
socal-fire_00000429,4,Destroyed,4,0.21078433096408844,0.23594772815704346,0.11015495657920837,0.05620916187763214,0.3150326907634735,0.3150326907634735
socal-fire_00001083,0,Background,65536,0.04897678270936012,0.04183006286621094,0.03479117527604103,0.0,0.4601307213306427,0.09542485326528549
hurricane-harvey_00000508,0,Background,50947,0.07111925631761551,0.052287597209215164,0.06101839616894722,0.0,0.5189542174339294,0.15294116735458374
hurricane-harvey_00000508,1,No Damage,2984,0.051300615072250366,0.03790849447250366,0.045582931488752365,0.0013071894645690918,0.34379085898399353,0.11071895435452497
hurricane-harvey_00000508,2,Minor Damage,4987,0.05542409420013428,0.039215683937072754,0.05330188199877739,0.0013071894645690918,0.4575163424015045,0.1176470547914505
hurricane-harvey_00000508,3,Major Damage,6618,0.0527954064309597,0.039215683937072754,0.05102322995662689,0.0,0.4601307213306427,0.10849672555923462
hurricane-michael_00000442,0,Background,64088,0.14462950825691223,0.1124182939529419,0.11613330245018005,0.0,0.6732026934623718,0.32418298721313477
hurricane-michael_00000442,1,No Damage,731,0.09144604951143265,0.0640522837638855,0.09092620760202408,0.003921568393707275,0.6013071537017822,0.20130722224712372
hurricane-michael_00000442,2,Minor Damage,42,0.20933707058429718,0.2006535828113556,0.12882019579410553,0.011764705181121826,0.47058823704719543,0.36967321038246154
hurricane-michael_00000442,3,Major Damage,640,0.15701796114444733,0.13986928761005402,0.12749752402305603,0.0,0.530718982219696,0.34392157495021825
hurricane-michael_00000442,4,Destroyed,35,0.15185807645320892,0.13594771921634674,0.08316055685281754,0.01437908411026001,0.3464052379131317,0.26431373953819276
midwest-flooding_00000237,0,Background,61869,0.07282167673110962,0.054901961237192154,0.06428210437297821,0.0,0.7058823704719543,0.14901959896087646
midwest-flooding_00000237,1,No Damage,3531,0.09874852001667023,0.08496731519699097,0.062101420015096664,0.0026143789291381836,0.42222222685813904,0.17908497154712677
midwest-flooding_00000237,2,Minor Damage,136,0.13073816895484924,0.10915032029151917,0.08145230263471603,0.00784313678741455,0.3947712481021881,0.24052287638187408
hurricane-michael_00000174,0,Background,64639,0.05776827782392502,0.04575163125991821,0.046802859753370285,0.0,0.5464052557945251,0.11503267288208008
hurricane-michael_00000174,1,No Damage,514,0.0868518128991127,0.06601306796073914,0.07899083942174911,0.006535947322845459,0.5189542174339294,0.19477124512195587
hurricane-michael_00000174,2,Minor Damage,237,0.05730123445391655,0.04575164243578911,0.0404396615922451,0.005228757858276367,0.2209150344133377,0.11633987575769425
hurricane-michael_00000174,3,Major Damage,146,0.1485719233751297,0.08627451956272125,0.13252945244312286,0.006535947322845459,0.45490196347236633,0.386274516582489
