sample_id,class_id,class_name,pixel_count,percentage,region_count,largest_region,smallest_region,mean_region,median_region,regions_1px_or_less,regions_5px_or_less,regions_10px_or_less,regions_25px_or_less,regions_50px_or_less
guatemala-volcano_00000024,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000308,2,Minor Damage,1283,0.12235641479492188,2,777,506,641.5,641.5,0,0,0,0,0
hurricane-florence_00000308,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000308,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-michael_00000377,2,Minor Damage,17447,1.6638755798339844,17,2450,505,1026.2941176470588,857.0,0,0,0,0,0
hurricane-michael_00000377,3,Major Damage,3388,0.3231048583984375,3,1827,570,1129.3333333333333,991.0,0,0,0,0,0
hurricane-michael_00000377,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001012,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001012,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001012,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000061,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000061,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000061,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000347,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000347,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000347,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-michael_00000220,2,Minor Damage,36472,3.478240966796875,14,10064,401,2605.1428571428573,972.0,0,0,0,0,0
hurricane-michael_00000220,3,Major Damage,9781,0.9327888488769531,4,6766,621,2445.25,1197.0,0,0,0,0,0
hurricane-michael_00000220,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001129,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001129,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001129,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000156,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000156,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000156,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-michael_00000300,2,Minor Damage,7804,0.7442474365234375,8,2752,470,975.5,716.0,0,0,0,0,0
hurricane-michael_00000300,3,Major Damage,22019,2.099895477294922,4,18234,820,5504.75,1482.5,0,0,0,0,0
hurricane-michael_00000300,4,Destroyed,10193,0.9720802307128906,4,6918,664,2548.25,1305.5,0,0,0,0,0
hurricane-matthew_00000295,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-matthew_00000295,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-matthew_00000295,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
midwest-flooding_00000073,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
midwest-flooding_00000073,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
midwest-flooding_00000073,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-matthew_00000353,2,Minor Damage,1156,0.1102447509765625,5,384,136,231.2,232.0,0,0,0,0,0
hurricane-matthew_00000353,3,Major Damage,145,0.013828277587890625,1,145,145,145.0,145.0,0,0,0,0,0
hurricane-matthew_00000353,4,Destroyed,281,0.026798248291015625,1,281,281,281.0,281.0,0,0,0,0,0
hurricane-michael_00000415,2,Minor Damage,9839,0.9383201599121094,6,2790,405,1639.8333333333333,1734.0,0,0,0,0,0
hurricane-michael_00000415,3,Major Damage,8289,0.7905006408691406,6,1857,580,1381.5,1395.0,0,0,0,0,0
hurricane-michael_00000415,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-michael_00000345,2,Minor Damage,3681,0.3510475158691406,4,1290,290,920.25,1050.5,0,0,0,0,0
hurricane-michael_00000345,3,Major Damage,1344,0.128173828125,1,1344,1344,1344.0,1344.0,0,0,0,0,0
hurricane-michael_00000345,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001353,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001353,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001353,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001185,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001185,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001185,4,Destroyed,261,0.024890899658203125,1,261,261,261.0,261.0,0,0,0,0,0
hurricane-harvey_00000159,2,Minor Damage,215680,20.56884765625,24,59906,885,8986.666666666666,1667.5,0,0,0,0,0
hurricane-harvey_00000159,3,Major Damage,82202,7.839393615722656,20,16206,710,4110.1,1884.5,0,0,0,0,0
hurricane-harvey_00000159,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000220,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000220,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000220,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001341,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001341,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001341,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000348,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000348,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000348,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000138,2,Minor Damage,167328,15.9576416015625,26,22650,2101,6435.692307692308,5370.5,0,0,0,0,0
hurricane-harvey_00000138,3,Major Damage,22113,2.1088600158691406,3,10416,4247,7371.0,7450.0,0,0,0,0,0
hurricane-harvey_00000138,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-michael_00000537,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-michael_00000537,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-michael_00000537,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000508,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000508,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000508,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000027,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000027,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000027,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000335,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000335,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000335,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
mexico-earthquake_00000002,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
mexico-earthquake_00000002,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
mexico-earthquake_00000002,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000429,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000429,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000429,4,Destroyed,68,0.0064849853515625,1,68,68,68.0,68.0,0,0,0,0,0
socal-fire_00001083,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001083,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001083,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000508,2,Minor Damage,79493,7.581043243408203,58,4491,376,1370.5689655172414,1263.0,0,0,0,0,0
hurricane-harvey_00000508,3,Major Damage,105767,10.086727142333984,86,2663,90,1229.8488372093022,1192.5,0,0,0,0,0
hurricane-harvey_00000508,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-michael_00000442,2,Minor Damage,572,0.0545501708984375,1,572,572,572.0,572.0,0,0,0,0,0
hurricane-michael_00000442,3,Major Damage,10054,0.9588241577148438,2,7764,2290,5027.0,5027.0,0,0,0,0,0
hurricane-michael_00000442,4,Destroyed,543,0.051784515380859375,2,434,109,271.5,271.5,0,0,0,0,0
midwest-flooding_00000237,2,Minor Damage,2184,0.208282470703125,1,2184,2184,2184.0,2184.0,0,0,0,0,0
midwest-flooding_00000237,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
midwest-flooding_00000237,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-michael_00000174,2,Minor Damage,3888,0.37078857421875,3,2075,597,1296.0,1216.0,0,0,0,0,0
hurricane-michael_00000174,3,Major Damage,2242,0.21381378173828125,3,1981,85,747.3333333333334,176.0,0,0,0,0,0
hurricane-michael_00000174,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000454,2,Minor Damage,2548,0.2429962158203125,2,1442,1106,1274.0,1274.0,0,0,0,0,0
hurricane-florence_00000454,3,Major Damage,9792,0.933837890625,17,1444,57,576.0,527.0,0,0,0,0,0
hurricane-florence_00000454,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
midwest-flooding_00000113,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
midwest-flooding_00000113,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
midwest-flooding_00000113,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000335,2,Minor Damage,15157,1.4454841613769531,6,5762,180,2526.1666666666665,1799.5,0,0,0,0,0
hurricane-harvey_00000335,3,Major Damage,2071,0.19750595092773438,2,1786,285,1035.5,1035.5,0,0,0,0,0
hurricane-harvey_00000335,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000951,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000951,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000951,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000160,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000160,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000160,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-matthew_00000369,2,Minor Damage,1070,0.10204315185546875,6,219,141,178.33333333333334,176.5,0,0,0,0,0
hurricane-matthew_00000369,3,Major Damage,1368,0.130462646484375,4,497,204,342.0,333.5,0,0,0,0,0
hurricane-matthew_00000369,4,Destroyed,1338,0.12760162353515625,4,564,115,334.5,329.5,0,0,0,0,0
socal-fire_00000389,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000389,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000389,4,Destroyed,5189,0.4948616027832031,4,2266,91,1297.25,1416.0,0,0,0,0,0
hurricane-florence_00000482,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000482,3,Major Damage,869,0.08287429809570312,4,343,139,217.25,193.5,0,0,0,0,0
hurricane-florence_00000482,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000113,2,Minor Damage,371,0.035381317138671875,2,246,125,185.5,185.5,0,0,0,0,0
hurricane-harvey_00000113,3,Major Damage,439,0.041866302490234375,1,439,439,439.0,439.0,0,0,0,0,0
hurricane-harvey_00000113,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000564,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000564,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000564,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
santa-rosa-wildfire_00000209,2,Minor Damage,2312,0.220489501953125,2,2117,195,1156.0,1156.0,0,0,0,0,0
santa-rosa-wildfire_00000209,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
santa-rosa-wildfire_00000209,4,Destroyed,18561,1.7701148986816406,24,2347,58,773.375,510.0,0,0,0,0,0
hurricane-florence_00000037,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000037,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000037,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000477,2,Minor Damage,1286,0.12264251708984375,1,1286,1286,1286.0,1286.0,0,0,0,0,0
hurricane-florence_00000477,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000477,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000880,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000880,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000880,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
santa-rosa-wildfire_00000199,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
santa-rosa-wildfire_00000199,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
santa-rosa-wildfire_00000199,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-michael_00000539,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-michael_00000539,3,Major Damage,2657,0.2533912658691406,1,2657,2657,2657.0,2657.0,0,0,0,0,0
hurricane-michael_00000539,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000325,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000325,3,Major Damage,8325,0.7939338684082031,9,2757,73,925.0,878.0,0,0,0,0,0
hurricane-harvey_00000325,4,Destroyed,411,0.039196014404296875,1,411,411,411.0,411.0,0,0,0,0,0
midwest-flooding_00000418,2,Minor Damage,77,0.007343292236328125,1,77,77,77.0,77.0,0,0,0,0,0
midwest-flooding_00000418,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
midwest-flooding_00000418,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-michael_00000306,2,Minor Damage,58629,5.591297149658203,61,6446,102,961.1311475409836,786.0,0,0,0,0,0
hurricane-michael_00000306,3,Major Damage,7542,0.7192611694335938,8,1781,378,942.75,790.0,0,0,0,0,0
hurricane-michael_00000306,4,Destroyed,6801,0.6485939025878906,6,3428,155,1133.5,735.0,0,0,0,0,0
hurricane-michael_00000137,2,Minor Damage,20314,1.9372940063476562,16,3327,430,1269.625,1053.5,0,0,0,0,0
hurricane-michael_00000137,3,Major Damage,11106,1.0591506958007812,8,3645,270,1388.25,1319.0,0,0,0,0,0
hurricane-michael_00000137,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
mexico-earthquake_00000075,2,Minor Damage,2005,0.19121170043945312,2,1044,961,1002.5,1002.5,0,0,0,0,0
mexico-earthquake_00000075,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
mexico-earthquake_00000075,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-matthew_00000302,2,Minor Damage,26222,2.5007247924804688,49,2195,72,535.1428571428571,422.0,0,0,0,0,0
hurricane-matthew_00000302,3,Major Damage,24404,2.3273468017578125,45,2473,68,542.3111111111111,374.0,0,0,0,0,0
hurricane-matthew_00000302,4,Destroyed,1691,0.16126632690429688,7,409,165,241.57142857142858,186.0,0,0,0,0,0
hurricane-michael_00000283,2,Minor Damage,22422,2.1383285522460938,32,2124,99,700.6875,624.5,0,0,0,0,0
hurricane-michael_00000283,3,Major Damage,15620,1.4896392822265625,20,2003,208,781.0,608.0,0,0,0,0,0
hurricane-michael_00000283,4,Destroyed,6736,0.64239501953125,19,544,256,354.5263157894737,345.0,0,0,0,0,0
mexico-earthquake_00000088,2,Minor Damage,823,0.07848739624023438,1,823,823,823.0,823.0,0,0,0,0,0
mexico-earthquake_00000088,3,Major Damage,1167,0.11129379272460938,1,1167,1167,1167.0,1167.0,0,0,0,0,0
mexico-earthquake_00000088,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000286,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000286,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000286,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000579,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000579,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000579,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001229,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001229,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00001229,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
palu-tsunami_00000133,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
palu-tsunami_00000133,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
palu-tsunami_00000133,4,Destroyed,561,0.053501129150390625,4,195,102,140.25,132.0,0,0,0,0,0
hurricane-florence_00000542,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000542,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000542,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000275,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000275,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000275,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000798,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000798,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000798,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000668,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000668,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000668,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-michael_00000188,2,Minor Damage,32102,3.0614852905273438,29,3968,110,1106.9655172413793,954.0,0,0,0,0,0
hurricane-michael_00000188,3,Major Damage,16904,1.612091064453125,8,5698,606,2113.0,1895.5,0,0,0,0,0
hurricane-michael_00000188,4,Destroyed,206,0.01964569091796875,1,206,206,206.0,206.0,0,0,0,0,0
socal-fire_00000602,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000602,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000602,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000249,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000249,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000249,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
palu-tsunami_00000026,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
palu-tsunami_00000026,3,Major Damage,8150,0.7772445678710938,3,5104,1380,2716.6666666666665,1666.0,0,0,0,0,0
palu-tsunami_00000026,4,Destroyed,45394,4.329109191894531,20,21769,60,2269.7,303.5,0,0,0,0,0
hurricane-michael_00000109,2,Minor Damage,15408,1.46942138671875,10,2163,1081,1540.8,1478.0,0,0,0,0,0
hurricane-michael_00000109,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-michael_00000109,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000451,2,Minor Damage,1578,0.15048980712890625,2,942,636,789.0,789.0,0,0,0,0,0
hurricane-florence_00000451,3,Major Damage,3817,0.3640174865722656,7,1040,70,545.2857142857143,499.0,0,0,0,0,0
hurricane-florence_00000451,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000807,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000807,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000807,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000453,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000453,3,Major Damage,3939,0.3756523132324219,8,864,104,492.375,463.0,0,0,0,0,0
hurricane-florence_00000453,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-matthew_00000176,2,Minor Damage,923,0.08802413940429688,4,304,167,230.75,226.0,0,0,0,0,0
hurricane-matthew_00000176,3,Major Damage,771,0.07352828979492188,3,296,202,257.0,273.0,0,0,0,0,0
hurricane-matthew_00000176,4,Destroyed,2794,0.26645660400390625,12,329,79,232.83333333333334,269.0,0,0,0,0,0
hurricane-florence_00000529,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000529,3,Major Damage,3651,0.3481864929199219,1,3651,3651,3651.0,3651.0,0,0,0,0,0
hurricane-florence_00000529,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000175,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000175,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000175,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000387,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000387,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000387,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000506,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-harvey_00000506,3,Major Damage,102612,9.785842895507812,81,4244,164,1266.8148148148148,1230.0,0,0,0,0,0
hurricane-harvey_00000506,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000349,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000349,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000349,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000126,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000126,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000126,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
santa-rosa-wildfire_00000334,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
santa-rosa-wildfire_00000334,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
santa-rosa-wildfire_00000334,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000705,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000705,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000705,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000344,2,Minor Damage,3285,0.3132820129394531,4,1266,555,821.25,732.0,0,0,0,0,0
hurricane-florence_00000344,3,Major Damage,450,0.04291534423828125,1,450,450,450.0,450.0,0,0,0,0,0
hurricane-florence_00000344,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000389,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000389,3,Major Damage,17210,1.6412734985351562,26,1882,69,661.9230769230769,630.5,0,0,0,0,0
hurricane-florence_00000389,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
mexico-earthquake_00000072,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
mexico-earthquake_00000072,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
mexico-earthquake_00000072,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000408,2,Minor Damage,2508,0.2391815185546875,1,2508,2508,2508.0,2508.0,0,0,0,0,0
hurricane-florence_00000408,3,Major Damage,7097,0.6768226623535156,8,2327,202,887.125,696.0,0,0,0,0,0
hurricane-florence_00000408,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000420,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000420,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000420,4,Destroyed,93,0.008869171142578125,2,49,44,46.5,46.5,0,0,0,0,2
socal-fire_00000669,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000669,3,Major Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
socal-fire_00000669,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000395,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-florence_00000395,3,Major Damage,17455,1.6646385192871094,19,3794,174,918.6842105263158,685.0,0,0,0,0,0
hurricane-florence_00000395,4,Destroyed,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-matthew_00000400,2,Minor Damage,0,0.0,0,0,0,0,0,0,0,0,0,0
hurricane-matthew_00000400,3,Major Damage,5476,0.5222320556640625,14,965,212,391.14285714285717,356.5,0,0,0,0,0
hurricane-matthew_00000400,4,Destroyed,16372,1.5613555908203125,45,1304,122,363.8222222222222,308.0,0,0,0,0,0
hurricane-michael_00000519,2,Minor Damage,19061,1.8177986145019531,21,1620,219,907.6666666666666,921.0,0,0,0,0,0
hurricane-michael_00000519,3,Major Damage,10346,0.9866714477539062,9,1420,978,1149.5555555555557,1078.0,0,0,0,0,0
hurricane-michael_00000519,4,Destroyed,3606,0.34389495849609375,4,1716,175,901.5,857.5,0,0,0,0,0
hurricane-matthew_00000200,2,Minor Damage,146,0.01392364501953125,1,146,146,146.0,146.0,0,0,0,0,0
hurricane-matthew_00000200,3,Major Damage,408,0.038909912109375,2,206,202,204.0,204.0,0,0,0,0,0
hurricane-matthew_00000200,4,Destroyed,2609,0.24881362915039062,15,307,36,173.93333333333334,172.0,0,0,0,0,1
hurricane-harvey_00000492,2,Minor Damage,55502,5.293083190917969,5,45110,460,11100.4,3061.0,0,0,0,0,0
hurricane-harvey_00000492,3,Major Damage,28475,2.715587615966797,4,9791,2727,7118.75,7978.5,0,0,0,0,0
