sample_id,class_id,class_name,original_pixels,resized_pixels,scaled_resized_pixels,retention_percent
hurricane-florence_00000245,4,Destroyed,0,0,0,0.0
socal-fire_00000445,0,Background,1048576,65536,1048576,100.0
socal-fire_00000445,1,No Damage,0,0,0,0.0
socal-fire_00000445,2,Minor Damage,0,0,0,0.0
socal-fire_00000445,3,Major Damage,0,0,0,0.0
socal-fire_00000445,4,Destroyed,0,0,0,0.0
hurricane-harvey_00000451,0,Background,752885,47014,752224,99.91220438712419
hurricane-harvey_00000451,1,No Damage,43886,2734,43744,99.67643439821356
hurricane-harvey_00000451,2,Minor Damage,64029,3995,63920,99.82976463789845
hurricane-harvey_00000451,3,Major Damage,187776,11793,188688,100.48568507157465
hurricane-harvey_00000451,4,Destroyed,0,0,0,0.0
socal-fire_00000979,0,Background,1048576,65536,1048576,100.0
socal-fire_00000979,1,No Damage,0,0,0,0.0
socal-fire_00000979,2,Minor Damage,0,0,0,0.0
socal-fire_00000979,3,Major Damage,0,0,0,0.0
socal-fire_00000979,4,Destroyed,0,0,0,0.0
socal-fire_00001291,0,Background,1045908,65368,1045888,99.9980877859238
socal-fire_00001291,1,No Damage,994,62,992,99.79879275653923
socal-fire_00001291,2,Minor Damage,0,0,0,0.0
socal-fire_00001291,3,Major Damage,0,0,0,0.0
socal-fire_00001291,4,Destroyed,1674,106,1696,101.3142174432497
hurricane-florence_00000042,0,Background,1037443,64845,1037520,100.00742209451508
hurricane-florence_00000042,1,No Damage,11133,691,11056,99.30836252582412
hurricane-florence_00000042,2,Minor Damage,0,0,0,0.0
hurricane-florence_00000042,3,Major Damage,0,0,0,0.0
hurricane-florence_00000042,4,Destroyed,0,0,0,0.0
socal-fire_00000547,0,Background,1048576,65536,1048576,100.0
socal-fire_00000547,1,No Damage,0,0,0,0.0
socal-fire_00000547,2,Minor Damage,0,0,0,0.0
socal-fire_00000547,3,Major Damage,0,0,0,0.0
socal-fire_00000547,4,Destroyed,0,0,0,0.0
santa-rosa-wildfire_00000003,0,Background,1008320,63027,1008432,100.0111075848937
santa-rosa-wildfire_00000003,1,No Damage,40256,2509,40144,99.72178060413354
santa-rosa-wildfire_00000003,2,Minor Damage,0,0,0,0.0
santa-rosa-wildfire_00000003,3,Major Damage,0,0,0,0.0
santa-rosa-wildfire_00000003,4,Destroyed,0,0,0,0.0
socal-fire_00000489,0,Background,1042650,65170,1042720,100.00671366230279
socal-fire_00000489,1,No Damage,5286,326,5216,98.67574725690503
socal-fire_00000489,2,Minor Damage,0,0,0,0.0
socal-fire_00000489,3,Major Damage,0,0,0,0.0
socal-fire_00000489,4,Destroyed,640,40,640,100.0
santa-rosa-wildfire_00000097,0,Background,869328,54325,869200,99.98527598328825
santa-rosa-wildfire_00000097,1,No Damage,173512,10853,173648,100.07838074600028
santa-rosa-wildfire_00000097,2,Minor Damage,0,0,0,0.0
santa-rosa-wildfire_00000097,3,Major Damage,0,0,0,0.0
santa-rosa-wildfire_00000097,4,Destroyed,5736,358,5728,99.86052998605301
socal-fire_00001245,0,Background,966446,60403,966448,100.000206943792
socal-fire_00001245,1,No Damage,36728,2292,36672,99.8475277717273
socal-fire_00001245,2,Minor Damage,0,0,0,0.0
socal-fire_00001245,3,Major Damage,0,0,0,0.0
socal-fire_00001245,4,Destroyed,45402,2841,45456,100.11893749174045
hurricane-michael_00000287,0,Background,928477,58018,928288,99.97964408380606
hurricane-michael_00000287,1,No Damage,40770,2525,40400,99.09246995339711
hurricane-michael_00000287,2,Minor Damage,35393,2238,35808,101.17254824400305
hurricane-michael_00000287,3,Major Damage,43936,2755,44080,100.32774945375091
hurricane-michael_00000287,4,Destroyed,0,0,0,0.0
hurricane-harvey_00000323,0,Background,1048168,65512,1048192,100.00228970928325
hurricane-harvey_00000323,1,No Damage,0,0,0,0.0
hurricane-harvey_00000323,2,Minor Damage,0,0,0,0.0
hurricane-harvey_00000323,3,Major Damage,408,24,384,94.11764705882352
hurricane-harvey_00000323,4,Destroyed,0,0,0,0.0
midwest-flooding_00000018,0,Background,871327,54444,871104,99.97440685299549
midwest-flooding_00000018,1,No Damage,171690,10749,171984,100.17123886073738
midwest-flooding_00000018,2,Minor Damage,5559,343,5488,98.72279186904119
midwest-flooding_00000018,3,Major Damage,0,0,0,0.0
midwest-flooding_00000018,4,Destroyed,0,0,0,0.0
guatemala-volcano_00000024,0,Background,1021893,63871,1021936,100.00420787694992
guatemala-volcano_00000024,1,No Damage,26683,1665,26640,99.83884870516808
guatemala-volcano_00000024,2,Minor Damage,0,0,0,0.0
guatemala-volcano_00000024,3,Major Damage,0,0,0,0.0
guatemala-volcano_00000024,4,Destroyed,0,0,0,0.0
hurricane-florence_00000308,0,Background,1033657,64610,1033760,100.0099646207591
hurricane-florence_00000308,1,No Damage,13636,849,13584,99.61865649750659
hurricane-florence_00000308,2,Minor Damage,1283,77,1232,96.024941543258
hurricane-florence_00000308,3,Major Damage,0,0,0,0.0
hurricane-florence_00000308,4,Destroyed,0,0,0,0.0
hurricane-michael_00000377,0,Background,939703,58735,939760,100.00606574630496
hurricane-michael_00000377,1,No Damage,88038,5486,87776,99.70240123582998
hurricane-michael_00000377,2,Minor Damage,17447,1094,17504,100.3267037313005
hurricane-michael_00000377,3,Major Damage,3388,221,3536,104.36835891381347
hurricane-michael_00000377,4,Destroyed,0,0,0,0.0
socal-fire_00001012,0,Background,1048576,65536,1048576,100.0
socal-fire_00001012,1,No Damage,0,0,0,0.0
socal-fire_00001012,2,Minor Damage,0,0,0,0.0
socal-fire_00001012,3,Major Damage,0,0,0,0.0
socal-fire_00001012,4,Destroyed,0,0,0,0.0
hurricane-harvey_00000061,0,Background,1032503,64528,1032448,99.99467313896425
hurricane-harvey_00000061,1,No Damage,16073,1008,16128,100.34218876376532
hurricane-harvey_00000061,2,Minor Damage,0,0,0,0.0
hurricane-harvey_00000061,3,Major Damage,0,0,0,0.0
hurricane-harvey_00000061,4,Destroyed,0,0,0,0.0
hurricane-florence_00000347,0,Background,986407,61639,986224,99.98144782022025
hurricane-florence_00000347,1,No Damage,62169,3897,62352,100.29435892486609
hurricane-florence_00000347,2,Minor Damage,0,0,0,0.0
hurricane-florence_00000347,3,Major Damage,0,0,0,0.0
hurricane-florence_00000347,4,Destroyed,0,0,0,0.0
hurricane-michael_00000220,0,Background,898789,56171,898736,99.99410317660764
hurricane-michael_00000220,1,No Damage,103534,6466,103456,99.92466242973322
hurricane-michael_00000220,2,Minor Damage,36472,2288,36608,100.37288879140162
hurricane-michael_00000220,3,Major Damage,9781,611,9776,99.94888048256824
hurricane-michael_00000220,4,Destroyed,0,0,0,0.0
socal-fire_00001129,0,Background,1048576,65536,1048576,100.0
socal-fire_00001129,1,No Damage,0,0,0,0.0
socal-fire_00001129,2,Minor Damage,0,0,0,0.0
socal-fire_00001129,3,Major Damage,0,0,0,0.0
socal-fire_00001129,4,Destroyed,0,0,0,0.0
socal-fire_00000156,0,Background,963990,60262,964192,100.02095457421758
socal-fire_00000156,1,No Damage,84586,5274,84384,99.76118979500154
socal-fire_00000156,2,Minor Damage,0,0,0,0.0
socal-fire_00000156,3,Major Damage,0,0,0,0.0
socal-fire_00000156,4,Destroyed,0,0,0,0.0
hurricane-michael_00000300,0,Background,1002141,62626,1002016,99.9875267053239
hurricane-michael_00000300,1,No Damage,6419,405,6480,100.95030378563638
hurricane-michael_00000300,2,Minor Damage,7804,481,7696,98.61609431060995
hurricane-michael_00000300,3,Major Damage,22019,1398,22368,101.58499477723784
hurricane-michael_00000300,4,Destroyed,10193,626,10016,98.26351417639556
hurricane-matthew_00000295,0,Background,1047466,65461,1047376,99.99140783567199
hurricane-matthew_00000295,1,No Damage,1110,75,1200,108.10810810810811
hurricane-matthew_00000295,2,Minor Damage,0,0,0,0.0
hurricane-matthew_00000295,3,Major Damage,0,0,0,0.0
hurricane-matthew_00000295,4,Destroyed,0,0,0,0.0
midwest-flooding_00000073,0,Background,1048576,65536,1048576,100.0
midwest-flooding_00000073,1,No Damage,0,0,0,0.0
midwest-flooding_00000073,2,Minor Damage,0,0,0,0.0
midwest-flooding_00000073,3,Major Damage,0,0,0,0.0
midwest-flooding_00000073,4,Destroyed,0,0,0,0.0
hurricane-matthew_00000353,0,Background,1036802,64801,1036816,100.00135030603722
hurricane-matthew_00000353,1,No Damage,10192,638,10208,100.15698587127157
hurricane-matthew_00000353,2,Minor Damage,1156,72,1152,99.65397923875432
hurricane-matthew_00000353,3,Major Damage,145,10,160,110.34482758620689
hurricane-matthew_00000353,4,Destroyed,281,15,240,85.40925266903915
hurricane-michael_00000415,0,Background,1006375,62868,1005888,99.95160849583903
hurricane-michael_00000415,1,No Damage,24073,1524,24384,101.29190379263076
hurricane-michael_00000415,2,Minor Damage,9839,618,9888,100.49801809126944
hurricane-michael_00000415,3,Major Damage,8289,526,8416,101.53215104355169
hurricane-michael_00000415,4,Destroyed,0,0,0,0.0
hurricane-michael_00000345,0,Background,1030137,64379,1030064,99.99291356392402
hurricane-michael_00000345,1,No Damage,13414,844,13504,100.67094080811091
hurricane-michael_00000345,2,Minor Damage,3681,230,3680,99.97283346916599
hurricane-michael_00000345,3,Major Damage,1344,83,1328,98.80952380952381
hurricane-michael_00000345,4,Destroyed,0,0,0,0.0
socal-fire_00001353,0,Background,1034527,64663,1034608,100.00782966515132
socal-fire_00001353,1,No Damage,14049,873,13968,99.42344650864831
socal-fire_00001353,2,Minor Damage,0,0,0,0.0
socal-fire_00001353,3,Major Damage,0,0,0,0.0
socal-fire_00001353,4,Destroyed,0,0,0,0.0
socal-fire_00001185,0,Background,1040187,65009,1040144,99.99586612791738
socal-fire_00001185,1,No Damage,8128,510,8160,100.39370078740157
socal-fire_00001185,2,Minor Damage,0,0,0,0.0
socal-fire_00001185,3,Major Damage,0,0,0,0.0
socal-fire_00001185,4,Destroyed,261,17,272,104.21455938697318
hurricane-harvey_00000159,0,Background,676811,42235,675760,99.8447129257651
hurricane-harvey_00000159,1,No Damage,73883,4565,73040,98.8590068080614
hurricane-harvey_00000159,2,Minor Damage,215680,13575,217200,100.70474777448071
hurricane-harvey_00000159,3,Major Damage,82202,5161,82576,100.45497676455561
hurricane-harvey_00000159,4,Destroyed,0,0,0,0.0
hurricane-harvey_00000220,0,Background,705025,44105,705680,100.09290450693238
hurricane-harvey_00000220,1,No Damage,343551,21431,342896,99.8093441730631
hurricane-harvey_00000220,2,Minor Damage,0,0,0,0.0
hurricane-harvey_00000220,3,Major Damage,0,0,0,0.0
hurricane-harvey_00000220,4,Destroyed,0,0,0,0.0
socal-fire_00001341,0,Background,964022,60246,963936,99.9910790417646
socal-fire_00001341,1,No Damage,84554,5290,84640,100.1017101497268
socal-fire_00001341,2,Minor Damage,0,0,0,0.0
socal-fire_00001341,3,Major Damage,0,0,0,0.0
socal-fire_00001341,4,Destroyed,0,0,0,0.0
hurricane-harvey_00000348,0,Background,956878,59806,956896,100.00188111755104
hurricane-harvey_00000348,1,No Damage,91698,5730,91680,99.98037034613623
hurricane-harvey_00000348,2,Minor Damage,0,0,0,0.0
hurricane-harvey_00000348,3,Major Damage,0,0,0,0.0
hurricane-harvey_00000348,4,Destroyed,0,0,0,0.0
hurricane-harvey_00000138,0,Background,859135,53716,859456,100.03736316178482
hurricane-harvey_00000138,1,No Damage,0,0,0,0.0
hurricane-harvey_00000138,2,Minor Damage,167328,10446,167136,99.88525530694206
hurricane-harvey_00000138,3,Major Damage,22113,1374,21984,99.41663274996608
hurricane-harvey_00000138,4,Destroyed,0,0,0,0.0
hurricane-michael_00000537,0,Background,990033,61852,989632,99.9594962996183
hurricane-michael_00000537,1,No Damage,58543,3684,58944,100.6849666057428
hurricane-michael_00000537,2,Minor Damage,0,0,0,0.0
hurricane-michael_00000537,3,Major Damage,0,0,0,0.0
hurricane-michael_00000537,4,Destroyed,0,0,0,0.0
socal-fire_00000508,0,Background,1048576,65536,1048576,100.0
socal-fire_00000508,1,No Damage,0,0,0,0.0
socal-fire_00000508,2,Minor Damage,0,0,0,0.0
socal-fire_00000508,3,Major Damage,0,0,0,0.0
socal-fire_00000508,4,Destroyed,0,0,0,0.0
hurricane-florence_00000027,0,Background,1047949,65498,1047968,100.00181306533047
hurricane-florence_00000027,1,No Damage,627,38,608,96.96969696969697
hurricane-florence_00000027,2,Minor Damage,0,0,0,0.0
hurricane-florence_00000027,3,Major Damage,0,0,0,0.0
hurricane-florence_00000027,4,Destroyed,0,0,0,0.0
socal-fire_00000335,0,Background,1048576,65536,1048576,100.0
socal-fire_00000335,1,No Damage,0,0,0,0.0
socal-fire_00000335,2,Minor Damage,0,0,0,0.0
socal-fire_00000335,3,Major Damage,0,0,0,0.0
socal-fire_00000335,4,Destroyed,0,0,0,0.0
mexico-earthquake_00000002,0,Background,691902,43225,691600,99.95635220016707
mexico-earthquake_00000002,1,No Damage,356674,22311,356976,100.08467115629398
mexico-earthquake_00000002,2,Minor Damage,0,0,0,0.0
mexico-earthquake_00000002,3,Major Damage,0,0,0,0.0
mexico-earthquake_00000002,4,Destroyed,0,0,0,0.0
socal-fire_00000429,0,Background,1048508,65532,1048512,100.00038149446641
socal-fire_00000429,1,No Damage,0,0,0,0.0
socal-fire_00000429,2,Minor Damage,0,0,0,0.0
socal-fire_00000429,3,Major Damage,0,0,0,0.0
socal-fire_00000429,4,Destroyed,68,4,64,94.11764705882352
socal-fire_00001083,0,Background,1048576,65536,1048576,100.0
socal-fire_00001083,1,No Damage,0,0,0,0.0
socal-fire_00001083,2,Minor Damage,0,0,0,0.0
socal-fire_00001083,3,Major Damage,0,0,0,0.0
socal-fire_00001083,4,Destroyed,0,0,0,0.0
hurricane-harvey_00000508,0,Background,816194,50947,815152,99.87233427346929
hurricane-harvey_00000508,1,No Damage,47122,2984,47744,101.31997792962947
hurricane-harvey_00000508,2,Minor Damage,79493,4987,79792,100.37613374762557
hurricane-harvey_00000508,3,Major Damage,105767,6618,105888,100.1144024128509
hurricane-harvey_00000508,4,Destroyed,0,0,0,0.0
hurricane-michael_00000442,0,Background,1025708,64088,1025408,99.97075190990029
hurricane-michael_00000442,1,No Damage,11699,731,11696,99.97435678263099
hurricane-michael_00000442,2,Minor Damage,572,42,672,117.48251748251748
hurricane-michael_00000442,3,Major Damage,10054,640,10240,101.85000994629003
hurricane-michael_00000442,4,Destroyed,543,35,560,103.13075506445672
midwest-flooding_00000237,0,Background,989772,61869,989904,100.01333640474776
midwest-flooding_00000237,1,No Damage,56620,3531,56496,99.78099611444719
midwest-flooding_00000237,2,Minor Damage,2184,136,2176,99.63369963369964
midwest-flooding_00000237,3,Major Damage,0,0,0,0.0
midwest-flooding_00000237,4,Destroyed,0,0,0,0.0
hurricane-michael_00000174,0,Background,1034136,64639,1034224,100.00850951905747
hurricane-michael_00000174,1,No Damage,8310,514,8224,98.96510228640193
hurricane-michael_00000174,2,Minor Damage,3888,237,3792,97.53086419753086
hurricane-michael_00000174,3,Major Damage,2242,146,2336,104.19268510258696
hurricane-michael_00000174,4,Destroyed,0,0,0,0.0
hurricane-florence_00000454,0,Background,1036236,64774,1036384,100.01428246075218
hurricane-florence_00000454,1,No Damage,0,0,0,0.0
hurricane-florence_00000454,2,Minor Damage,2548,156,2496,97.95918367346938
hurricane-florence_00000454,3,Major Damage,9792,606,9696,99.01960784313727
hurricane-florence_00000454,4,Destroyed,0,0,0,0.0
midwest-flooding_00000113,0,Background,1027698,64233,1027728,100.00291914550772
midwest-flooding_00000113,1,No Damage,20878,1303,20848,99.85630807548615
midwest-flooding_00000113,2,Minor Damage,0,0,0,0.0
midwest-flooding_00000113,3,Major Damage,0,0,0,0.0
midwest-flooding_00000113,4,Destroyed,0,0,0,0.0
hurricane-harvey_00000335,0,Background,1031348,64466,1031456,100.01047173214084
hurricane-harvey_00000335,1,No Damage,0,0,0,0.0
hurricane-harvey_00000335,2,Minor Damage,15157,942,15072,99.43920300851093
hurricane-harvey_00000335,3,Major Damage,2071,128,2048,98.88942539835827
hurricane-harvey_00000335,4,Destroyed,0,0,0,0.0
socal-fire_00000951,0,Background,1048576,65536,1048576,100.0
socal-fire_00000951,1,No Damage,0,0,0,0.0
socal-fire_00000951,2,Minor Damage,0,0,0,0.0
socal-fire_00000951,3,Major Damage,0,0,0,0.0
socal-fire_00000951,4,Destroyed,0,0,0,0.0
socal-fire_00000160,0,Background,1048576,65536,1048576,100.0
socal-fire_00000160,1,No Damage,0,0,0,0.0
socal-fire_00000160,2,Minor Damage,0,0,0,0.0
socal-fire_00000160,3,Major Damage,0,0,0,0.0
socal-fire_00000160,4,Destroyed,0,0,0,0.0
hurricane-matthew_00000369,0,Background,1044800,65298,1044768,99.9969372128637
hurricane-matthew_00000369,1,No Damage,0,0,0,0.0
hurricane-matthew_00000369,2,Minor Damage,1070,69,1104,103.17757009345794
hurricane-matthew_00000369,3,Major Damage,1368,85,1360,99.41520467836257
hurricane-matthew_00000369,4,Destroyed,1338,84,1344,100.44843049327355
socal-fire_00000389,0,Background,1034965,64672,1034752,99.97941959389931
socal-fire_00000389,1,No Damage,8422,543,8688,103.15839468059845
socal-fire_00000389,2,Minor Damage,0,0,0,0.0
socal-fire_00000389,3,Major Damage,0,0,0,0.0
socal-fire_00000389,4,Destroyed,5189,321,5136,98.97860859510503
hurricane-florence_00000482,0,Background,1047707,65481,1047696,99.99895008814488
hurricane-florence_00000482,1,No Damage,0,0,0,0.0
hurricane-florence_00000482,2,Minor Damage,0,0,0,0.0
hurricane-florence_00000482,3,Major Damage,869,55,880,101.26582278481013
hurricane-florence_00000482,4,Destroyed,0,0,0,0.0
hurricane-harvey_00000113,0,Background,1047766,65485,1047760,99.99942735305403
hurricane-harvey_00000113,1,No Damage,0,0,0,0.0
hurricane-harvey_00000113,2,Minor Damage,371,25,400,107.81671159029649
hurricane-harvey_00000113,3,Major Damage,439,26,416,94.76082004555809
hurricane-harvey_00000113,4,Destroyed,0,0,0,0.0
socal-fire_00000564,0,Background,1048576,65536,1048576,100.0
socal-fire_00000564,1,No Damage,0,0,0,0.0
socal-fire_00000564,2,Minor Damage,0,0,0,0.0
socal-fire_00000564,3,Major Damage,0,0,0,0.0
socal-fire_00000564,4,Destroyed,0,0,0,0.0
santa-rosa-wildfire_00000209,0,Background,1027225,64201,1027216,99.99912385309938
santa-rosa-wildfire_00000209,1,No Damage,478,30,480,100.418410041841
santa-rosa-wildfire_00000209,2,Minor Damage,2312,148,2368,102.42214532871972
santa-rosa-wildfire_00000209,3,Major Damage,0,0,0,0.0
santa-rosa-wildfire_00000209,4,Destroyed,18561,1157,18512,99.73600560314638
hurricane-florence_00000037,0,Background,1040126,65006,1040096,99.9971157340553
hurricane-florence_00000037,1,No Damage,8450,530,8480,100.35502958579883
hurricane-florence_00000037,2,Minor Damage,0,0,0,0.0
hurricane-florence_00000037,3,Major Damage,0,0,0,0.0
hurricane-florence_00000037,4,Destroyed,0,0,0,0.0
hurricane-florence_00000477,0,Background,1040120,65008,1040128,100.00076914202208
hurricane-florence_00000477,1,No Damage,7170,450,7200,100.418410041841
hurricane-florence_00000477,2,Minor Damage,1286,78,1248,97.04510108864697
hurricane-florence_00000477,3,Major Damage,0,0,0,0.0
hurricane-florence_00000477,4,Destroyed,0,0,0,0.0
socal-fire_00000880,0,Background,929935,58160,930560,100.06720899847838
socal-fire_00000880,1,No Damage,118641,7376,118016,99.4732006641886
socal-fire_00000880,2,Minor Damage,0,0,0,0.0
socal-fire_00000880,3,Major Damage,0,0,0,0.0
socal-fire_00000880,4,Destroyed,0,0,0,0.0
santa-rosa-wildfire_00000199,0,Background,849693,53080,849280,99.95139420943799
santa-rosa-wildfire_00000199,1,No Damage,198883,12456,199296,100.20765977987058
santa-rosa-wildfire_00000199,2,Minor Damage,0,0,0,0.0
santa-rosa-wildfire_00000199,3,Major Damage,0,0,0,0.0
santa-rosa-wildfire_00000199,4,Destroyed,0,0,0,0.0
hurricane-michael_00000539,0,Background,972321,60758,972128,99.98015058812881
hurricane-michael_00000539,1,No Damage,73598,4604,73664,100.0896763499008
hurricane-michael_00000539,2,Minor Damage,0,0,0,0.0
hurricane-michael_00000539,3,Major Damage,2657,174,2784,104.7798268724125
hurricane-michael_00000539,4,Destroyed,0,0,0,0.0
hurricane-harvey_00000325,0,Background,1039840,64986,1039776,99.99384520695492
hurricane-harvey_00000325,1,No Damage,0,0,0,0.0
hurricane-harvey_00000325,2,Minor Damage,0,0,0,0.0
hurricane-harvey_00000325,3,Major Damage,8325,524,8384,100.70870870870871
hurricane-harvey_00000325,4,Destroyed,411,26,416,101.21654501216545
midwest-flooding_00000418,0,Background,1046750,65423,1046768,100.00171960831143
midwest-flooding_00000418,1,No Damage,1749,109,1744,99.71412235563179
midwest-flooding_00000418,2,Minor Damage,77,4,64,83.11688311688312
midwest-flooding_00000418,3,Major Damage,0,0,0,0.0
midwest-flooding_00000418,4,Destroyed,0,0,0,0.0
hurricane-michael_00000306,0,Background,930855,58170,930720,99.98549720418325
hurricane-michael_00000306,1,No Damage,44749,2806,44896,100.32849896087063
hurricane-michael_00000306,2,Minor Damage,58629,3668,58688,100.10063279264527
hurricane-michael_00000306,3,Major Damage,7542,473,7568,100.34473614425883
hurricane-michael_00000306,4,Destroyed,6801,419,6704,98.57373915600647
hurricane-michael_00000137,0,Background,962674,60180,962880,100.02139872895705
hurricane-michael_00000137,1,No Damage,54482,3399,54384,99.82012407767704
hurricane-michael_00000137,2,Minor Damage,20314,1266,20256,99.71448262282169
hurricane-michael_00000137,3,Major Damage,11106,691,11056,99.54979290473618
hurricane-michael_00000137,4,Destroyed,0,0,0,0.0
mexico-earthquake_00000075,0,Background,827426,51702,827232,99.97655379453873
mexico-earthquake_00000075,1,No Damage,219145,13707,219312,100.07620525223027
mexico-earthquake_00000075,2,Minor Damage,2005,127,2032,101.34663341645884
mexico-earthquake_00000075,3,Major Damage,0,0,0,0.0
mexico-earthquake_00000075,4,Destroyed,0,0,0,0.0
hurricane-matthew_00000302,0,Background,959716,60000,960000,100.02959208765927
hurricane-matthew_00000302,1,No Damage,36543,2270,36320,99.38976000875681
hurricane-matthew_00000302,2,Minor Damage,26222,1633,26128,99.64152238578293
hurricane-matthew_00000302,3,Major Damage,24404,1527,24432,100.11473528929685
hurricane-matthew_00000302,4,Destroyed,1691,106,1696,100.29568302779421
hurricane-michael_00000283,0,Background,967036,60436,966976,99.99379547400511
hurricane-michael_00000283,1,No Damage,36762,2295,36720,99.88575159131712
hurricane-michael_00000283,2,Minor Damage,22422,1413,22608,100.82954241370084
hurricane-michael_00000283,3,Major Damage,15620,971,15536,99.46222791293214
hurricane-michael_00000283,4,Destroyed,6736,421,6736,100.0
mexico-earthquake_00000088,0,Background,714483,44661,714576,100.01301640486898
mexico-earthquake_00000088,1,No Damage,332103,20750,332000,99.9689855255749
mexico-earthquake_00000088,2,Minor Damage,823,51,816,99.1494532199271
mexico-earthquake_00000088,3,Major Damage,1167,74,1184,101.45672664952872
mexico-earthquake_00000088,4,Destroyed,0,0,0,0.0
socal-fire_00000286,0,Background,943981,59000,944000,100.00201275237531
socal-fire_00000286,1,No Damage,104595,6536,104576,99.98183469573115
socal-fire_00000286,2,Minor Damage,0,0,0,0.0
socal-fire_00000286,3,Major Damage,0,0,0,0.0
socal-fire_00000286,4,Destroyed,0,0,0,0.0
socal-fire_00000579,0,Background,1047521,65469,1047504,99.99837712084053
socal-fire_00000579,1,No Damage,1055,67,1072,101.61137440758294
socal-fire_00000579,2,Minor Damage,0,0,0,0.0
socal-fire_00000579,3,Major Damage,0,0,0,0.0
socal-fire_00000579,4,Destroyed,0,0,0,0.0
socal-fire_00001229,0,Background,1048576,65536,1048576,100.0
socal-fire_00001229,1,No Damage,0,0,0,0.0
socal-fire_00001229,2,Minor Damage,0,0,0,0.0
socal-fire_00001229,3,Major Damage,0,0,0,0.0
socal-fire_00001229,4,Destroyed,0,0,0,0.0
palu-tsunami_00000133,0,Background,1001257,62585,1001360,100.01028706915407
palu-tsunami_00000133,1,No Damage,46758,2914,46624,99.71341802472304
palu-tsunami_00000133,2,Minor Damage,0,0,0,0.0
palu-tsunami_00000133,3,Major Damage,0,0,0,0.0
palu-tsunami_00000133,4,Destroyed,561,37,592,105.52584670231728
hurricane-florence_00000542,0,Background,1048576,65536,1048576,100.0
hurricane-florence_00000542,1,No Damage,0,0,0,0.0
hurricane-florence_00000542,2,Minor Damage,0,0,0,0.0
hurricane-florence_00000542,3,Major Damage,0,0,0,0.0
hurricane-florence_00000542,4,Destroyed,0,0,0,0.0
hurricane-florence_00000275,0,Background,1048576,65536,1048576,100.0
hurricane-florence_00000275,1,No Damage,0,0,0,0.0
hurricane-florence_00000275,2,Minor Damage,0,0,0,0.0
hurricane-florence_00000275,3,Major Damage,0,0,0,0.0
hurricane-florence_00000275,4,Destroyed,0,0,0,0.0
socal-fire_00000798,0,Background,974007,60903,974448,100.04527688199367
socal-fire_00000798,1,No Damage,74569,4633,74128,99.40860142954847
socal-fire_00000798,2,Minor Damage,0,0,0,0.0
socal-fire_00000798,3,Major Damage,0,0,0,0.0
socal-fire_00000798,4,Destroyed,0,0,0,0.0
socal-fire_00000668,0,Background,901051,56326,901216,100.01831194904618
socal-fire_00000668,1,No Damage,147525,9210,147360,99.88815455007625
socal-fire_00000668,2,Minor Damage,0,0,0,0.0
socal-fire_00000668,3,Major Damage,0,0,0,0.0
socal-fire_00000668,4,Destroyed,0,0,0,0.0
hurricane-michael_00000188,0,Background,997624,62325,997200,99.95749901766598
hurricane-michael_00000188,1,No Damage,1740,110,1760,101.14942528735634
hurricane-michael_00000188,2,Minor Damage,32102,2028,32448,101.07781446638839
hurricane-michael_00000188,3,Major Damage,16904,1060,16960,100.33128253667772
hurricane-michael_00000188,4,Destroyed,206,13,208,100.97087378640776
socal-fire_00000602,0,Background,1048576,65536,1048576,100.0
socal-fire_00000602,1,No Damage,0,0,0,0.0
socal-fire_00000602,2,Minor Damage,0,0,0,0.0
socal-fire_00000602,3,Major Damage,0,0,0,0.0
socal-fire_00000602,4,Destroyed,0,0,0,0.0
hurricane-harvey_00000249,0,Background,915977,57255,916080,100.01124482383293
hurricane-harvey_00000249,1,No Damage,132599,8281,132496,99.92232218945844
hurricane-harvey_00000249,2,Minor Damage,0,0,0,0.0
hurricane-harvey_00000249,3,Major Damage,0,0,0,0.0
hurricane-harvey_00000249,4,Destroyed,0,0,0,0.0
palu-tsunami_00000026,0,Background,995032,62187,994992,99.995980028783
palu-tsunami_00000026,1,No Damage,0,0,0,0.0
palu-tsunami_00000026,2,Minor Damage,0,0,0,0.0
palu-tsunami_00000026,3,Major Damage,8150,509,8144,99.92638036809815
palu-tsunami_00000026,4,Destroyed,45394,2840,45440,100.10133497819096
hurricane-michael_00000109,0,Background,954272,59627,954032,99.97484993796319
hurricane-michael_00000109,1,No Damage,78896,4948,79168,100.34475765564794
hurricane-michael_00000109,2,Minor Damage,15408,961,15376,99.79231568016614
hurricane-michael_00000109,3,Major Damage,0,0,0,0.0
hurricane-michael_00000109,4,Destroyed,0,0,0,0.0
hurricane-florence_00000451,0,Background,1034872,64666,1034656,99.97912785349298
hurricane-florence_00000451,1,No Damage,8309,534,8544,102.82825851486339
hurricane-florence_00000451,2,Minor Damage,1578,100,1600,101.39416983523448
hurricane-florence_00000451,3,Major Damage,3817,236,3776,98.9258580036678
hurricane-florence_00000451,4,Destroyed,0,0,0,0.0
socal-fire_00000807,0,Background,1048576,65536,1048576,100.0
socal-fire_00000807,1,No Damage,0,0,0,0.0
socal-fire_00000807,2,Minor Damage,0,0,0,0.0
socal-fire_00000807,3,Major Damage,0,0,0,0.0
socal-fire_00000807,4,Destroyed,0,0,0,0.0
hurricane-florence_00000453,0,Background,1044637,65297,1044752,100.01100860873203
hurricane-florence_00000453,1,No Damage,0,0,0,0.0
